MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,23,"M ","ISM","M1","SALINITY",,22.53000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,21,"M ","ISM","M1","SALINITY",,22.39000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,19,"M ","ISM","M1","SALINITY",,22.25000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,17,"M ","ISM","M1","SALINITY",,22.04000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,16,"M ","ISM","M1","SALINITY",,21.83000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,15,"M ","ISM","M1","SALINITY",,21.69000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,14,"M ","ISM","M1","SALINITY",,21.69000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,12,"M ","ISM","M1","SALINITY",,20.71000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,11,"M ","ISM","M1","SALINITY",,19.52000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,10,"M ","ISM","M1","SALINITY",,18.83000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,9,"M ","ISM","M1","SALINITY",,18.41000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,8,"M ","ISM","M1","SALINITY",,17.45000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,7,"M ","ISM","M1","SALINITY",,16.43000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,6,"M ","ISM","M1","SALINITY",,15.61000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,5,"M ","ISM","M1","SALINITY",,15.00000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,4,"M ","ISM","M1","SALINITY",,14.73000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,3,"M ","ISM","M1","SALINITY",,14.33000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,2,"M ","ISM","M1","SALINITY",,13.99000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,1,"M ","ISM","M1","SALINITY",,13.06000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,13,"BP","ISM","M1","SALINITY",,21.27000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,27,"B ","ISM","M1","SALINITY",,22.67000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,0.5,"AP","ISM","M1","SALINITY",,13.06000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,25,"M ","ISM","M1","SALINITY",,18.07000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,0.5,"S ","ISM","M1","SALINITY",,16.56000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,23,"M ","ISM","M1","SALINITY",,17.59000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,21,"M ","ISM","M1","SALINITY",,17.11000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,17,"M ","ISM","M1","SALINITY",,16.97000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,15,"M ","ISM","M1","SALINITY",,16.97000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,13,"M ","ISM","M1","SALINITY",,16.90000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,11,"M ","ISM","M1","SALINITY",,16.90000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,7,"M ","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,5,"M ","ISM","M1","SALINITY",,16.56000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,3,"M ","ISM","M1","SALINITY",,16.56000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,2,"M ","ISM","M1","SALINITY",,16.56000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,1,"M ","ISM","M1","SALINITY",,16.56000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,19,"BP","ISM","M1","SALINITY",,17.04000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,27,"B ","ISM","M1","SALINITY",,18.28000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,9,"AP","ISM","M1","SALINITY",,16.84000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,0.5,"S ","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,25,"M ","ISM","M1","SALINITY",,18.28000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,23,"M ","ISM","M1","SALINITY",,18.00000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,21,"M ","ISM","M1","SALINITY",,17.86000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,19,"M ","ISM","M1","SALINITY",,17.59000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,15,"M ","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,13,"M ","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,11,"M ","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,7,"M ","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,5,"M ","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,3,"M ","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,2,"M ","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,1,"M ","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,17,"BP","ISM","M1","SALINITY",,17.31000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,26,"B ","ISM","M1","SALINITY",,18.35000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,9,"AP","ISM","M1","SALINITY",,16.70000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,25,"M ","ISM","M1","SALINITY",,20.92000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,0.5,"S ","ISM","M1","SALINITY",,13.99000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,23,"M ","ISM","M1","SALINITY",,20.85000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,21,"M ","ISM","M1","SALINITY",,20.71000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,19,"M ","ISM","M1","SALINITY",,20.50000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,17,"M ","ISM","M1","SALINITY",,20.29000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,14,"M ","ISM","M1","SALINITY",,19.80000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,13,"M ","ISM","M1","SALINITY",,19.17000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,12,"M ","ISM","M1","SALINITY",,18.97000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,11,"M ","ISM","M1","SALINITY",,18.76000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,10,"M ","ISM","M1","SALINITY",,18.21000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,9,"M ","ISM","M1","SALINITY",,16.49000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,8,"M ","ISM","M1","SALINITY",,16.09000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,7,"M ","ISM","M1","SALINITY",,14.66000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,6,"M ","ISM","M1","SALINITY",,14.06000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,3,"M ","ISM","M1","SALINITY",,13.99000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,2,"M ","ISM","M1","SALINITY",,13.99000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,1,"M ","ISM","M1","SALINITY",,13.99000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,15,"BP","ISM","M1","SALINITY",,19.94000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,27,"B ","ISM","M1","SALINITY",,20.92000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,5,"AP","ISM","M1","SALINITY",,13.99000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,25,"M ","ISM","M1","SALINITY",,19.17000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,0.5,"S ","ISM","M1","SALINITY",,15.41000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,23,"M ","ISM","M1","SALINITY",,19.04000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,21,"M ","ISM","M1","SALINITY",,18.76000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,19,"M ","ISM","M1","SALINITY",,18.69000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,15,"M ","ISM","M1","SALINITY",,15.68000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,13,"M ","ISM","M1","SALINITY",,15.47000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,11,"M ","ISM","M1","SALINITY",,15.34000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,7,"M ","ISM","M1","SALINITY",,15.41000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,5,"M ","ISM","M1","SALINITY",,15.34000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,3,"M ","ISM","M1","SALINITY",,15.34000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,2,"M ","ISM","M1","SALINITY",,15.34000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,1,"M ","ISM","M1","SALINITY",,15.34000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,17,"BP","ISM","M1","SALINITY",,17.18000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,26,"B ","ISM","M1","SALINITY",,19.17000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,9,"AP","ISM","M1","SALINITY",,15.41000,"PPT","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396864,"BAY637","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",11/19/2014,11:36:00,27,,,0.5,"S ","ISM","M1","SECCHI",,2.00000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396878,"BAY638","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",12/16/2014,11:58:00,28,6.50,13.50,0.5,"S ","ISM","M1","SECCHI",,2.00000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396892,"BAY640","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",1/14/2015,11:58:00,28,,,0.5,"S ","ISM","M1","SECCHI",,1.60000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396906,"BAY642","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",2/11/2015,12:13:00,28.5,,,0.5,"S ","ISM","M1","SECCHI",,1.00000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396922,"BAY645","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",3/17/2015,09:43:00,28,1.50,11.50,0.5,"S ","ISM","M1","SECCHI",,2.80000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396940,"BAY646","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",4/7/2015,10:51:00,28,11.50,14.50,0.5,"S ","ISM","M1","SECCHI",,2.50000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396962,"BAY648","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",5/6/2015,10:55:00,27.5,6.50,8.50,0.5,"S ","ISM","M1","SECCHI",,1.30000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396993,"BAY650","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/2/2015,10:50:00,27,,,0.5,"S ","ISM","M1","SECCHI",,1.80000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",396994,"BAY651","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",6/23/2015,10:55:00,27.5,6.50,16.50,0.5,"S ","ISM","M1","SECCHI",,1.00000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397035,"BAY652","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/7/2015,10:51:00,27.5,4.50,12.50,0.5,"S ","ISM","M1","SECCHI",,1.50000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,0.5,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,1,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,2,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,3,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,5,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,7,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,9,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,11,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,13,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,15,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,17,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,19,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,21,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,23,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,25,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397036,"BAY653","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",7/21/2015,10:37:00,27,,,26,"M ","ISM","M1","SECCHI",,1.20000,"M","F01 ",,,,,,38.64618,-76.42127
"CB4.2C",397079,"BAY654","TWQM","MAIN","MDDNR","MDDNR","CB4.2C",8/4/2015,10:51:00,27,7.50,12.50,0.5,"S ","ISM","M1","SECCHI",,1.00000,"M","F01 ",,,,,,38.64618,-76.42127
